tokenized_quote,tags
"['i', 'will', 'love', 'you', 'as', 'a', 'thief', 'loves', 'a', 'gallery', 'and', 'as', 'a', 'crow', 'loves', 'a', 'murder', 'as', 'a', 'cloud', 'loves', 'bats', 'and', 'as', 'a', 'range', 'loves', 'braes', 'i', 'will', 'love', 'you', 'as', 'misfortune', 'loves', 'orphans', 'as', 'fire', 'loves', 'innocence', 'and', 'as', 'justice', 'loves', 'to', 'sit', 'and', 'watch', 'while', 'everything', 'goes', 'wrong', 'i', 'will', 'love', 'you', 'as', 'a', 'battlefield', 'loves', 'young', 'men', 'and', 'as', 'peppermints', 'love', 'your', 'allergies', 'and', 'i', 'will', 'love', 'you', 'as', 'the', 'banana', 'peel', 'loves', 'the', 'shoe', 'of', 'a', 'man', 'who', 'was', 'just', 'struck', 'by', 'a', 'shingle', 'falling', 'off', 'a', 'house', 'i', 'will', 'love', 'you', 'as', 'a', 'volunteer', 'fire', 'department', 'loves', 'rushing', 'into', 'burning', 'buildings', 'and', 'as', 'burning', 'buildings', 'love', 'to', 'chase', 'them', 'back', 'out', 'and', 'as', 'a', 'parachute', 'loves', 'to', 'leave', 'a', 'blimp', 'and', 'as', 'a', 'blimp', 'operator', 'loves', 'to', 'chase', 'after', 'iti', 'will', 'love', 'you', 'as', 'a', 'dagger', 'loves', 'a', 'certain', 'personâs', 'back', 'and', 'as', 'a', 'certain', 'person', 'loves', 'to', 'wear', 'dagger', 'proof', 'tunics', 'and', 'as', 'a', 'dagger', 'proof', 'tunic', 'loves', 'to', 'go', 'to', 'a', 'certain', 'dry', 'cleaning', 'facility', 'and', 'how', 'a', 'certain', 'employee', 'of', 'a', 'dry', 'cleaning', 'facility', 'loves', 'to', 'stay', 'up', 'late', 'with', 'a', 'pair', 'of', 'binoculars', 'watching', 'a', 'dagger', 'factory', 'for', 'hours', 'in', 'the', 'hopes', 'of', 'catching', 'a', 'burglar', 'and', 'as', 'a', 'burglar', 'loves', 'sneaking', 'up', 'behind', 'people', 'with', 'binoculars', 'suddenly', 'realizing', 'that', 'she', 'has', 'left', 'her', 'dagger', 'at', 'home', 'i', 'will', 'love', 'you', 'as', 'a', 'drawer', 'loves', 'a', 'secret', 'compartment', 'and', 'as', 'a', 'secret', 'compartment', 'loves', 'a', 'secret', 'and', 'as', 'a', 'secret', 'loves', 'to', 'make', 'a', 'person', 'gasp', 'and', 'as', 'a', 'gasping', 'person', 'loves', 'a', 'glass', 'of', 'brandy', 'to', 'calm', 'their', 'nerves', 'and', 'as', 'a', 'glass', 'of', 'brandy', 'loves', 'to', 'shatter', 'on', 'the', 'floor', 'and', 'as', 'the', 'noise', 'of', 'glass', 'shattering', 'loves', 'to', 'make', 'someone', 'else', 'gasp', 'and', 'as', 'someone', 'else', 'gasping', 'loves', 'a', 'nearby', 'desk', 'to', 'lean', 'against', 'even', 'if', 'leaning', 'against', 'it', 'presses', 'a', 'lever', 'that', 'loves', 'to', 'open', 'a', 'drawer', 'and', 'reveal', 'a', 'secret', 'compartment', 'i', 'will', 'love', 'you', 'until', 'all', 'such', 'compartments', 'are', 'discovered', 'and', 'opened', 'and', 'until', 'all', 'the', 'secrets', 'have', 'gone', 'gasping', 'into', 'the', 'world', 'i', 'will', 'love', 'you', 'until', 'all', 'the', 'codes', 'and', 'hearts', 'have', 'been', 'broken', 'and', 'until', 'every', 'anagram', 'and', 'egg', 'has', 'been', 'unscrambledi', 'will', 'love', 'you', 'until', 'every', 'fire', 'is', 'extinguised', 'and', 'until', 'every', 'home', 'is', 'rebuilt', 'from', 'the', 'handsomest', 'and', 'most', 'susceptible', 'of', 'woods', 'and', 'until', 'every', 'criminal', 'is', 'handcuffed', 'by', 'the', 'laziest', 'of', 'policemen', 'i', 'will', 'love', 'until', 'm', 'hates', 'snakes', 'and', 'j', 'hates', 'grammar', 'and', 'i', 'will', 'love', 'you', 'until', 'c', 'realizes', 's', 'is', 'not', 'worthy', 'of', 'his', 'love', 'and', 'n', 'realizes', 'he', 'is', 'not', 'worthy', 'of', 'the', 'v', 'i', 'will', 'love', 'you', 'until', 'the', 'bird', 'hates', 'a', 'nest', 'and', 'the', 'worm', 'hates', 'an', 'apple', 'and', 'until', 'the', 'apple', 'hates', 'a', 'tree', 'and', 'the', 'tree', 'hates', 'a', 'nest', 'and', 'until', 'a', 'bird', 'hates', 'a', 'tree', 'and', 'an', 'apple', 'hates', 'a', 'nest', 'although', 'honestly', 'i', 'can', 'not', 'imagine', 'that', 'last', 'occurrence', 'no', 'matter', 'how', 'hard', 'i', 'try', 'i', 'will', 'love', 'you', 'as', 'we', 'grow', 'older', 'which', 'has', 'just', 'happened', 'and', 'has', 'happened', 'again', 'and', 'happened', 'several', 'days', 'ago', 'continuously', 'and', 'then', 'several', 'years', 'before', 'that', 'and', 'will', 'continue', 'to', 'happen', 'as', 'the', 'spinning', 'hands', 'of', 'every', 'clock', 'and', 'the', 'flipping', 'pages', 'of', 'every', 'calendar', 'mark', 'the', 'passage', 'of', 'time', 'except', 'for', 'the', 'clocks', 'that', 'people', 'have', 'forgotten', 'to', 'wind', 'and', 'the', 'calendars', 'that', 'people', 'have', 'forgotten', 'to', 'place', 'in', 'a', 'highly', 'visible', 'area', 'i', 'will', 'love', 'you', 'as', 'we', 'find', 'ourselves', 'farther', 'and', 'farther', 'from', 'one', 'another', 'where', 'we', 'once', 'we', 'were', 'so', 'close', 'that', 'we', 'could', 'slip', 'the', 'curved', 'straw', 'and', 'the', 'long', 'slender', 'spoon', 'between', 'our', 'lips', 'and', 'fingers', 'respectivelyi', 'will', 'love', 'you', 'until', 'the', 'chances', 'of', 'us', 'running', 'into', 'one', 'another', 'slip', 'from', 'slim', 'to', 'zero', 'and', 'until', 'your', 'face', 'is', 'fogged', 'by', 'distant', 'memory', 'and', 'your', 'memory', 'faced', 'by', 'distant', 'fog', 'and', 'your', 'fog', 'memorized', 'by', 'a', 'distant', 'face', 'and', 'your', 'distance', 'distanced', 'by', 'the', 'memorized', 'memory', 'of', 'a', 'foggy', 'fog', 'i', 'will', 'love', 'you', 'no', 'matter', 'where', 'you', 'go', 'and', 'who', 'you', 'see', 'no', 'matter', 'where', 'you', 'avoid', 'and', 'who', 'you', 'donât', 'see', 'and', 'no', 'matter', 'who', 'sees', 'you', 'avoiding', 'where', 'you', 'go', 'i', 'will', 'love', 'you', 'no', 'matter', 'what', 'happens', 'to', 'you', 'and', 'no', 'matter', 'how', 'i', 'discover', 'what', 'happens', 'to', 'you', 'and', 'no', 'matter', 'what', 'happens', 'to', 'me', 'as', 'i', 'discover', 'this', 'and', 'now', 'matter', 'how', 'i', 'am', 'discovered', 'after', 'what', 'happens', 'to', 'me', 'as', 'i', 'am', 'discovering', 'this']",['the-beatrice-letters']
"['this', 'is', 'how', 'it', 'works', 'i', 'love', 'the', 'people', 'in', 'my', 'life', 'and', 'i', 'do', 'for', 'my', 'friends', 'whatever', 'they', 'need', 'me', 'to', 'do', 'for', 'them', 'again', 'and', 'again', 'as', 'many', 'times', 'as', 'is', 'necessary', 'for', 'example', 'in', 'your', 'case', 'you', 'always', 'forgot', 'who', 'you', 'are', 'and', 'how', 'much', 'you', 'are', 'loved', 'so', 'what', 'i', 'do', 'for', 'you', 'as', 'your', 'friend', 'is', 'remind', 'you', 'who', 'you', 'are', 'and', 'tell', 'you', 'how', 'much', 'i', 'love', 'you', 'and', 'this', 'is', 'not', 'any', 'kind', 'of', 'burden', 'for', 'me', 'because', 'i', 'love', 'who', 'you', 'are', 'very', 'much', 'every', 'time', 'i', 'remind', 'you', 'i', 'get', 'to', 'remember', 'with', 'you', 'which', 'is', 'my', 'pleasure']",['friendship']
"['i', 'didnât', 'go', 'to', 'religion', 'to', 'make', 'me', 'happy', 'i', 'always', 'knew', 'a', 'bottle', 'of', 'port', 'would', 'do', 'that', 'if', 'you', 'want', 'a', 'religion', 'to', 'make', 'you', 'feel', 'really', 'comfortable', 'i', 'certainly', 'donât', 'recommend', 'christianity']",['christianity']
"['the', 'starting', 'point', 'of', 'all', 'achievement', 'is', 'desire', 'keep', 'this', 'constantly', 'in', 'mind', 'weak', 'desire', 'brings', 'weak', 'results', 'just', 'as', 'a', 'small', 'fire', 'makes', 'a', 'small', 'amount', 'of', 'heat']",['inspirational']
"['listen', 'with', 'curiosity', 'speak', 'with', 'honesty', 'act', 'with', 'integrity', 'the', 'greatest', 'problem', 'with', 'communication', 'is', 'we', 'donât', 'listen', 'to', 'understand', 'we', 'listen', 'to', 'reply', 'when', 'we', 'listen', 'with', 'curiosity', 'we', 'donât', 'listen', 'with', 'the', 'intent', 'to', 'reply', 'we', 'listen', 'for', 'whatâs', 'behind', 'the', 'words']","['action', 'actions', 'communication', 'curiosity', 'honest', 'inspiration', 'inspirational', 'inspirational-quotes', 'integrity', 'integrity-quotes', 'leadership', 'life', 'life-quotes', 'listen', 'listening', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'speak', 'speaking']"
"['happiness', 'is', 'not', 'the', 'absence', 'of', 'problems', 'its', 'the', 'ability', 'to', 'deal', 'with', 'them']","['empowerment', 'happiness', 'inspirational', 'life-lessons', 'motivational', 'problems']"
"['when', 'he', 'died', 'all', 'things', 'soft', 'and', 'beautiful', 'and', 'bright', 'would', 'be', 'buried', 'with', 'him']","['death', 'death-of-a-loved-one', 'love']"
"['he', 'is', 'half', 'of', 'my', 'soul', 'as', 'the', 'poets', 'say']","['inspirational', 'love']"
"['when', 'we', 'are', 'children', 'we', 'seldom', 'think', 'of', 'the', 'future', 'this', 'innocence', 'leaves', 'us', 'free', 'to', 'enjoy', 'ourselves', 'as', 'few', 'adults', 'can', 'the', 'day', 'we', 'fret', 'about', 'the', 'future', 'is', 'the', 'day', 'we', 'leave', 'our', 'childhood', 'behind']","['childhood', 'growing-up', 'innocence']"
"['spring', 'is', 'the', 'time', 'of', 'plans', 'and', 'projects']",['spring']
"['and', 'then', 'i', 'am', 'going', 'to', 'rattle', 'the', 'stars']",['celaena-sardothien']
"['i', 'have', 'begun', 'to', 'realize', 'that', 'you', 'can', 'listen', 'to', 'silence', 'and', 'learn', 'from', 'it', 'it', 'has', 'a', 'quality', 'and', 'a', 'dimension', 'all', 'its', 'own']",['silence']
"['but', 'maia', 'still', 'looking', 'at', 'alec', 'and', 'magnus', 'broke', 'off', 'and', 'rasied', 'her', 'eyebrows', 'simon', 'turned', 'to', 'see', 'what', 'she', 'was', 'looking', 'at', 'and', 'staredalec', 'had', 'his', 'arms', 'around', 'magnus', 'and', 'was', 'kissing', 'him', 'full', 'on', 'the', 'mouth', 'magnus', 'who', 'appeared', 'to', 'be', 'in', 'a', 'state', 'of', 'shock', 'stood', 'frozen', 'several', 'groups', 'of', 'people', 'shadowhunters', 'and', 'downworlders', 'alike', 'were', 'staring', 'and', 'whispering', 'glancing', 'to', 'the', 'side', 'simon', 'saw', 'the', 'lightwoods', 'their', 'eyes', 'widen', 'gaping', 'at', 'the', 'display', 'maryse', 'had', 'her', 'hand', 'over', 'her', 'mouthmaia', 'looked', 'perplexed', 'wait', 'a', 'second', 'she', 'said', 'do', 'we', 'all', 'have', 'to', 'do', 'that', 'too']","['city-of-glass', 'humor', 'mortal-instruments']"
"['people', 'generally', 'suck']",['humor']
"['peace', 'can', 'not', 'be', 'kept', 'by', 'force', 'it', 'can', 'only', 'be', 'achieved', 'by', 'understanding']","['force', 'peace']"
"['youâre', 'in', 'a', 'car', 'with', 'a', 'beautiful', 'boy', 'and', 'he', 'wonât', 'tell', 'you', 'that', 'he', 'loves', 'you', 'but', 'he', 'loves', 'you', 'and', 'you', 'feel', 'like', 'youâve', 'done', 'something', 'terrible', 'like', 'robbed', 'a', 'liquor', 'store', 'or', 'swallowed', 'pills', 'or', 'shoveled', 'yourself', 'a', 'grave', 'in', 'the', 'dirt', 'and', 'youâre', 'tired', 'youâre', 'in', 'a', 'car', 'with', 'a', 'beautiful', 'boy', 'and', 'youâre', 'trying', 'not', 'to', 'tell', 'him', 'that', 'you', 'love', 'him', 'and', 'youâre', 'trying', 'to', 'choke', 'down', 'the', 'feeling', 'and', 'youâre', 'trembling', 'but', 'he', 'reaches', 'over', 'and', 'he', 'touches', 'you', 'like', 'a', 'prayer', 'for', 'which', 'no', 'words', 'exist', 'and', 'you', 'feel', 'your', 'heart', 'taking', 'root', 'in', 'your', 'body', 'like', 'youâve', 'discovered', 'something', 'you', 'didnât', 'even', 'have', 'a', 'name', 'for']",['love']
"['what', 'else', 'she', 'is', 'so', 'beautiful', 'you', 'donât', 'get', 'tired', 'of', 'looking', 'at', 'her', 'you', 'never', 'worry', 'if', 'she', 'is', 'smarter', 'than', 'you', 'you', 'know', 'she', 'is', 'she', 'is', 'funny', 'without', 'ever', 'being', 'mean', 'i', 'love', 'her', 'i', 'am', 'so', 'lucky', 'to', 'love', 'her', 'van', 'houten', 'you', 'donât', 'get', 'to', 'choose', 'if', 'you', 'get', 'hurt', 'in', 'this', 'world', 'old', 'man', 'but', 'you', 'do', 'have', 'some', 'say', 'in', 'who', 'hurts', 'you', 'i', 'like', 'my', 'choices', 'i', 'hope', 'she', 'likes', 'hers']",['the-fault-in-our-stars']
"['people', 'think', 'it', 'must', 'be', 'fun', 'to', 'be', 'a', 'super', 'genius', 'but', 'they', 'do', 'not', 'realize', 'how', 'hard', 'it', 'is', 'to', 'put', 'up', 'with', 'all', 'the', 'idiots', 'in', 'the', 'world']","['idiots', 'life-humor']"
"['we', 'need', 'to', 'talk', 'all', 'of', 'us', 'about', 'what', 'were', 'going', 'to', 'do', 'nowi', 'was', 'going', 'to', 'watch', 'project', 'runway']","['city-of-ashes', 'clary', 'humor', 'jace']"
"['if', 'you', 'win', 'you', 'need', 'not', 'have', 'to', 'explainif', 'you', 'lose', 'you', 'should', 'not', 'be', 'there', 'to', 'explain']","['philosophy', 'war']"
"['my', 'only', 'love', 'sprung', 'from', 'my', 'only', 'hatetoo', 'early', 'seen', 'unknown', 'and', 'known', 'too', 'lateprodigious', 'birth', 'of', 'love', 'it', 'is', 'to', 'methat', 'i', 'must', 'love', 'a', 'loathed', 'enemy']","['romance', 'romeo-and-juliet']"
"['grownups', 'never', 'understand', 'anything', 'by', 'themselves', 'and', 'it', 'is', 'tiresome', 'for', 'children', 'to', 'be', 'always', 'and', 'forever', 'explaining', 'things', 'to', 'them']","['adults', 'antoine-de-saint-exupery', 'children', 'philosophy', 'the-little-prince']"
"['this', 'is', 'what', 'we', 'call', 'love', 'when', 'you', 'are', 'loved', 'you', 'can', 'do', 'anything', 'in', 'creation', 'when', 'you', 'are', 'loved', 'there', 'is', 'no', 'need', 'at', 'all', 'to', 'understand', 'what', 'is', 'happening', 'because', 'everything', 'happens', 'within', 'you']",['love']
"['black', 'hair', 'and', 'blue', 'eyes', 'are', 'my', 'favorite', 'combination']",['magnus-bane']
"['there', 'is', 'no', 'point', 'treating', 'a', 'depressed', 'person', 'as', 'though', 'she', 'were', 'just', 'feeling', 'sad', 'saying', 'there', 'now', 'hang', 'on', 'you', 'will', 'get', 'over', 'it', 'sadness', 'is', 'more', 'or', 'less', 'like', 'a', 'head', 'cold', 'with', 'patience', 'it', 'passes', 'depression', 'is', 'like', 'cancer']","['depression', 'sadness']"
"['sebastian', 'just', 'smiled', 'âœi', 'could', 'hear', 'your', 'heart', 'beatingâ', 'he', 'said', 'softly', 'âœwhen', 'you', 'were', 'watching', 'me', 'with', 'valentine', 'did', 'it', 'bother', 'youââœthat', 'you', 'seem', 'to', 'be', 'dating', 'my', 'dadâ', 'jace', 'shrugged', 'youâre', 'a', 'little', 'young', 'for', 'him', 'to', 'be', 'honestââœwhatâ', 'for', 'the', 'first', 'time', 'since', 'jace', 'had', 'met', 'him', 'sebastian', 'seemed', 'flabbergasted']","['humor', 'jace-wayland', 'realization', 'sarcasm', 'sebastian', 'valentine-morgenstern']"
"['your', 'emotions', 'are', 'the', 'slaves', 'to', 'your', 'thoughts', 'and', 'you', 'are', 'the', 'slave', 'to', 'your', 'emotions']","['emotions', 'life', 'spiritual']"
"['i', 'do', 'not', 'hate', 'you', 'i', 'just', 'do', 'not', 'like', 'that', 'you', 'exist']","['antipathy', 'dislike', 'funny', 'hatred']"
"['i', 'do', 'not', 'want', 'to', 'be', 'married', 'just', 'to', 'be', 'married', 'i', 'can', 'not', 'think', 'of', 'anything', 'lonelier', 'than', 'spending', 'the', 'rest', 'of', 'my', 'life', 'with', 'someone', 'i', 'can', 'not', 'talk', 'to', 'or', 'worse', 'someone', 'i', 'can', 'not', 'be', 'silent', 'with']","['companionship', 'marriage', 'silence', 'talk']"
"['i', 'figured', 'all', 'your', 'classes', 'were', 'stuff', 'like', 'slaughter', '101', 'and', 'beheading', 'for', 'beginnersjace', 'flipped', 'a', 'page', 'very', 'funny', 'fray']","['city-of-bones', 'clary-fray', 'jace-wayland']"
"['i', 'just', 'want', 'you', 'to', 'know', 'that', 'youâre', 'very', 'specialâ', 'and', 'the', 'only', 'reason', 'iâm', 'telling', 'you', 'is', 'that', 'i', 'donât', 'know', 'if', 'anyone', 'else', 'ever', 'has']","['inspirational', 'stephen-chbosky', 'the-perks-of-being-a-wallflower']"
"['poetry', 'is', 'what', 'happens', 'when', 'nothing', 'else', 'can']",['poetry']
"['a', 'trap', 'is', 'only', 'a', 'trap', 'if', 'you', 'do', 'not', 'know', 'about', 'it', 'if', 'you', 'know', 'about', 'it', 'its', 'a', 'challenge']","['challenge', 'trap']"
"['we', 'live', 'as', 'we', 'dreamalone']","['dream', 'loneliness']"
"['no', 'one', 'is', 'useless', 'in', 'this', 'world', 'who', 'lightens', 'the', 'burdens', 'of', 'another']","['giving', 'helping-others']"
"['moths', 'repeats', 'will', 'you', 'are', 'afraid', 'of', 'moths', 'not', 'just', 'a', 'cloud', 'of', 'moths', 'she', 'says', 'likea', 'swarm', 'of', 'them', 'everywhere', 'all', 'those', 'wings', 'and', 'legs', 'and', 'she', 'shudders', 'and', 'shakes', 'her', 'headterrifying', 'will', 'says', 'with', 'mock', 'seriousness', 'that', 'is', 'my', 'girl', 'tough', 'as', 'cotton', 'ballsoh', 'shut', 'up']",['humor']
"['the', 'soul', 'is', 'healed', 'by', 'being', 'with', 'children']","['children', 'healing', 'humility', 'inspiration', 'love', 'openness', 'society']"
"['clary', 'felt', 'suddenly', 'annoyed', 'when', 'the', 'selfcongratulatory', 'part', 'of', 'the', 'evening', 'is', 'over', 'maybe', 'we', 'could', 'get', 'back', 'to', 'saving', 'my', 'best', 'friend', 'from', 'being', 'exsanguinated', 'to', 'deathexsanguinated', 'said', 'jace', 'impressed', 'that', 'is', 'a', 'big', 'wordand', 'you', 'are', 'a', 'bigtsk', 'tsk', 'he', 'interupted', 'no', 'swearing', 'in', 'church']","['atheist', 'church', 'clary-fray', 'jace-wayland', 'swear']"
"['ùø', 'ùùù', 'øùùƒ', 'øªøºùšø', 'øùùƒùˆù', 'øùùùù', 'øùùƒ', 'øªøùùš', 'øùùƒùˆù', 'ùø', 'ùšøºùšøùƒø']",['inspirational']
"['laugh', 'even', 'when', 'you', 'feel', 'too', 'sick', 'or', 'too', 'worn', 'out', 'or', 'tired', 'smile', 'even', 'when', 'you', 'are', 'trying', 'not', 'to', 'cry', 'and', 'the', 'tears', 'are', 'blurring', 'your', 'vision', 'sing', 'even', 'when', 'people', 'stare', 'at', 'you', 'and', 'tell', 'you', 'your', 'voice', 'is', 'crappy', 'trust', 'even', 'when', 'your', 'heart', 'begs', 'you', 'not', 'to', 'twirl', 'even', 'when', 'your', 'mind', 'makes', 'no', 'sense', 'of', 'what', 'you', 'see', 'frolick', 'even', 'when', 'you', 'are', 'made', 'fun', 'of', 'kiss', 'even', 'when', 'others', 'are', 'watching', 'sleep', 'even', 'when', 'you', 'are', 'afraid', 'of', 'what', 'the', 'dreams', 'might', 'bring', 'run', 'even', 'when', 'it', 'feels', 'like', 'you', 'can', 'not', 'run', 'any', 'moreand', 'always', 'remember', 'even', 'when', 'the', 'memories', 'pinch', 'your', 'heart', 'because', 'the', 'pain', 'of', 'all', 'your', 'experience', 'is', 'what', 'makes', 'you', 'the', 'person', 'you', 'are', 'now', 'and', 'without', 'your', 'experienceyou', 'are', 'an', 'empty', 'page', 'a', 'blank', 'notebook', 'a', 'missing', 'lyric', 'what', 'makes', 'you', 'brave', 'is', 'your', 'willingness', 'to', 'live', 'through', 'your', 'terrible', 'life', 'and', 'hold', 'your', 'head', 'up', 'high', 'the', 'next', 'day', 'so', 'do', 'not', 'live', 'life', 'in', 'fear', 'because', 'you', 'are', 'stronger', 'now', 'after', 'all', 'the', 'crap', 'has', 'happened', 'than', 'you', 'ever', 'were', 'back', 'before', 'it', 'started']","['afraid', 'brave', 'cry', 'frolick', 'heart', 'kiss', 'laugh', 'life', 'live', 'remember', 'run', 'sing', 'sleep', 'smile', 'trust', 'twirl']"
"['if', 'everybody', 'minded', 'their', 'own', 'business', 'the', 'world', 'would', 'go', 'around', 'a', 'great', 'deal', 'faster', 'than', 'it', 'does']","['alice-in-wonderland', 'carroll']"
"['if', 'you', 'do', 'not', 'go', 'after', 'what', 'you', 'want', 'you', 'will', 'never', 'have', 'it', 'if', 'you', 'do', 'not', 'ask', 'the', 'answer', 'is', 'always', 'no', 'if', 'you', 'do', 'not', 'step', 'forward', 'you', 'are', 'always', 'in', 'the', 'same', 'place']",['inspirational']
"['tiger', 'got', 'to', 'hunt', 'bird', 'got', 'to', 'flyman', 'got', 'to', 'sit', 'and', 'wonder', 'why', 'why', 'whytiger', 'got', 'to', 'sleep', 'bird', 'got', 'to', 'landman', 'got', 'to', 'tell', 'himself', 'he', 'understand']","['life', 'nature', 'philosophy']"
"['that', 'is', 'what', 'fiction', 'is', 'for', 'its', 'for', 'getting', 'at', 'the', 'truth', 'when', 'the', 'truth', 'is', 'not', 'sufficient', 'for', 'the', 'truth']","['fiction', 'on-fiction', 'stories', 'truth', 'writing']"
"['if', 'we', 'have', 'no', 'peace', 'it', 'is', 'because', 'we', 'have', 'forgotten', 'that', 'we', 'belong', 'to', 'each', 'other']","['compassion', 'connecting', 'humanity', 'inspirational', 'love', 'sharing']"
"['in', 'times', 'of', 'grief', 'and', 'sorrow', 'i', 'will', 'hold', 'you', 'and', 'rock', 'you', 'and', 'take', 'your', 'grief', 'and', 'make', 'it', 'my', 'own', 'when', 'you', 'cry', 'i', 'cry', 'and', 'when', 'you', 'hurt', 'i', 'hurt', 'and', 'together', 'we', 'will', 'try', 'to', 'hold', 'back', 'the', 'floods', 'to', 'tears', 'and', 'despair', 'and', 'make', 'it', 'through', 'the', 'potholed', 'street', 'of', 'life']",['grief']
"['each', 'night', 'when', 'i', 'go', 'to', 'sleep', 'i', 'die', 'and', 'the', 'next', 'morning', 'when', 'i', 'wake', 'up', 'i', 'am', 'reborn']","['day', 'death', 'night', 'rebirth', 'reincarnation', 'sleep']"
"['you', 'know', 'its', 'never', 'fiftyfifty', 'in', 'a', 'marriage', 'its', 'always', 'seventythirty', 'or', 'sixtyforty', 'someone', 'falls', 'in', 'love', 'first', 'someone', 'puts', 'someone', 'else', 'up', 'on', 'a', 'pedestal', 'someone', 'works', 'very', 'hard', 'to', 'keep', 'things', 'rolling', 'smoothly', 'someone', 'else', 'sails', 'along', 'for', 'the', 'ride']","['inequality', 'love', 'marriage']"
"['the', 'bird', 'the', 'pin', 'the', 'song', 'the', 'berries', 'the', 'watch', 'the', 'cracker', 'the', 'dress', 'that', 'burst', 'into', 'flames', 'i', 'am', 'the', 'mockingjay', 'the', 'one', 'that', 'survived', 'despite', 'the', 'capitols', 'plans', 'the', 'symbol', 'of', 'the', 'rebellion']","['catching-fire', 'hunger-games-peeta-katniss']"
"['dare', 'to', 'live', 'the', 'life', 'you', 'have', 'dreamed', 'for', 'yourself', 'go', 'forward', 'and', 'make', 'your', 'dreams', 'come', 'true']",['dreams']
"['i', 'hope', 'you', 'find', 'someone', 'you', 'can', 'not', 'live', 'withouti', 'really', 'do', 'and', 'i', 'hope', 'you', 'never', 'have', 'to', 'know', 'what', 'its', 'like', 'to', 'have', 'to', 'try', 'and', 'live', 'without', 'them']","['america', 'the-selection']"
"['demons', 'run', 'when', 'a', 'good', 'man', 'goes', 'to', 'warnight', 'will', 'fall', 'and', 'drown', 'the', 'sunwhen', 'a', 'good', 'man', 'goes', 'to', 'warfriendship', 'dies', 'and', 'true', 'love', 'liesnight', 'will', 'fall', 'and', 'the', 'dark', 'will', 'risewhen', 'a', 'good', 'man', 'goes', 'to', 'wardemons', 'run', 'but', 'count', 'the', 'costthe', 'battles', 'won', 'but', 'the', 'child', 'is', 'lost']",['doctor-who']
"['if', 'you', 'try', 'to', 'fail', 'and', 'succeed', 'which', 'have', 'you', 'done']","['humor', 'humour', 'paradox']"
"['listen', 'to', 'them', 'the', 'children', 'of', 'the', 'night', 'what', 'music', 'they', 'make']",['dracula']
"['hello', 'harry', 'said', 'george', 'beaming', 'at', 'him', 'we', 'thought', 'we', 'heard', 'your', 'dulcet', 'tonesyou', 'do', 'not', 'want', 'to', 'bottle', 'up', 'your', 'anger', 'like', 'that', 'harry', 'let', 'it', 'all', 'out', 'said', 'fred', 'also', 'beaming', 'there', 'might', 'be', 'a', 'couple', 'of', 'people', 'fifty', 'miles', 'away', 'who', 'did', 'not', 'hear', 'you']",['humour']
"['the', 'grand', 'essentials', 'to', 'happiness', 'in', 'this', 'life', 'are', 'something', 'to', 'do', 'something', 'to', 'love', 'and', 'something', 'to', 'hope', 'for']","['happiness', 'inspirational', 'misattributed-to-chalmers', 'misattributed-to-joseph-addison', 'misattributed-to-kant', 'misattributed-tom-bodett', 'widely-misattributed']"
